SiteID,2226728, Site Timezone,-6,Data Timezone,-6,Longitude,-99,Latitude,18.5
Year,Month,Day,Hour,wind speed at 50m (m/s),wind direction at 50m (deg),air temperature at 50m (C),air pressure at 50m (Pa)
2001,5,26,17,1.6300000000000001,118.44166666666668,35.961666666666666,85724.64833333333
2001,5,26,18,0.9388333333333333,70.03833333333334,35.21333333333333,85771.78833333333
2001,5,26,19,5.321833333333333,88.29683333333332,28.215000000000003,86099.65666666668
2001,5,26,20,3.6156666666666673,61.45333333333334,20.028333333333332,86464.91
2001,5,26,21,3.075333333333333,51.984,23.0,86527.52999999998
2001,5,26,22,3.0825,198.4416666666667,22.668333333333333,86662.37333333334
2001,5,26,23,2.4895,258.0133333333333,21.90833333333333,86603.69333333333
2001,5,27,0,1.0571666666666666,165.73333333333332,21.786666666666665,86361.21666666666
2001,5,27,1,1.3488333333333333,155.69433333333333,21.566666666666666,86272.71500000001
2001,5,27,2,0.7118333333333333,144.385,21.256666666666668,86315.885
2001,5,27,3,1.0771666666666666,182.525,21.343333333333334,86335.51333333334
2001,5,27,4,1.3486666666666667,198.471,21.463333333333335,86365.845
2001,5,27,5,2.353666666666667,331.95,20.93166666666667,86393.04666666666
2001,5,27,6,0.7078333333333333,214.91333333333333,20.955000000000002,86447.55666666666
2001,5,27,7,1.4363333333333335,263.48333333333335,22.938333333333333,86536.14166666666
2001,5,27,8,1.3686666666666667,188.45000000000002,25.923333333333332,86585.76166666667
2001,5,27,9,1.5193333333333332,142.23333333333332,27.810000000000002,86629.73333333334
2001,5,27,10,1.2931666666666668,149.275,29.05,86617.815
2001,5,27,11,1.471,149.88,30.511666666666667,86578.28166666666
2001,5,27,12,1.3626666666666667,162.13333333333333,32.245,86489.11166666666
2001,5,27,13,1.4046666666666667,82.068,33.333333333333336,86336.90499999998
2001,5,27,14,1.6674999999999998,106.0305,34.17,86194.61
2001,5,27,15,1.2245,141.965,35.88166666666667,86059.69666666666
2001,5,27,16,1.1671666666666667,108.865,36.788333333333334,85955.35999999999
2001,5,27,17,0.9225,55.84666666666667,36.035,85901.51999999999
2001,5,27,18,0.7281666666666666,232.10500000000002,35.44833333333333,85908.79833333334
2001,5,27,19,1.6655,325.65000000000003,32.751666666666665,85952.88833333332
2001,5,27,20,2.155666666666667,279.1268333333333,30.44333333333333,86027.82166666666
2001,5,27,21,1.0341666666666667,110.72166666666668,29.965,86166.27666666667
2001,5,27,22,1.5503333333333333,264.49,29.915000000000003,86335.725
2001,5,27,23,2.168833333333333,280.40000000000003,29.26,86470.61499999999
2001,5,28,0,1.5368333333333333,269.7896666666667,27.868333333333336,86551.13666666666
2001,5,28,1,1.0028333333333332,276.62333333333333,26.393333333333334,86579.74333333333
2001,5,28,2,1.9195,288.88166666666666,24.758333333333336,86567.59000000001
2001,5,28,3,1.8365,286.15500000000003,23.871666666666666,86576.54666666668
2001,5,28,4,2.3835,333.96666666666664,23.245,86628.74833333334
2001,5,28,5,1.6876666666666669,278.0083333333333,22.843333333333334,86707.98333333332
2001,5,28,6,1.7565,208.785,22.488333333333333,86773.775
2001,5,28,7,0.26633333333333337,150.00483333333332,25.65833333333333,86852.47166666666
2001,5,28,8,0.3025,194.13333333333333,29.738333333333333,86898.86
2001,5,28,9,0.8783333333333333,153.98333333333332,30.873333333333335,86909.55
2001,5,28,10,1.0221666666666667,119.44666666666667,31.998333333333335,86882.115
2001,5,28,11,1.4625000000000001,160.1,33.16166666666667,86828.40500000001
2001,5,28,12,1.5946666666666667,142.83666666666667,34.199999999999996,86690.60500000001
2001,5,28,13,1.9383333333333332,120.84499999999998,35.214999999999996,86549.38
2001,5,28,14,2.1801666666666666,155.15,36.35666666666666,86416.645
2001,5,28,15,2.0748333333333333,115.29166666666667,36.663333333333334,86284.84166666667
2001,5,28,16,3.5228333333333333,177.96666666666667,36.07,86179.10333333333
2001,5,28,17,1.9558333333333333,236.01666666666665,36.38666666666666,86116.82166666666
2001,5,28,18,2.5066666666666664,281.56666666666666,35.025,86100.54333333333
2001,5,28,19,2.0363333333333333,309.40000000000003,33.35333333333333,86124.93833333332
2001,5,28,20,1.6866666666666665,282.81666666666666,30.653333333333336,86163.87666666666
2001,5,28,21,1.7375,338.5,29.631666666666664,86218.02166666667
2001,5,28,22,1.7728333333333335,121.79583333333333,29.383333333333336,86307.52
2001,5,28,23,1.9668333333333334,279.89,29.156666666666666,86386.68
2001,5,29,0,1.3156666666666668,191.01149999999998,27.525000000000002,86419.29666666666
2001,5,29,1,1.7080000000000002,288.72166666666664,26.080000000000002,86416.235
2001,5,29,2,1.0456666666666667,279.415,25.0,86438.42333333334
2001,5,29,3,1.5495,286.6318333333333,24.238333333333333,86431.34666666666
2001,5,29,4,2.21,333.25,24.248333333333335,86518.88333333333
2001,5,29,5,1.2606666666666666,280.71416666666664,24.308333333333334,86619.33833333332
2001,5,29,6,2.279,295.56666666666666,23.735,86718.35333333333
2001,5,29,7,0.9081666666666667,227.21116666666668,25.268333333333334,86791.39166666668
2001,5,29,8,0.6749999999999999,104.24833333333333,29.46666666666667,86820.84166666667
2001,5,29,9,2.7865,169.04999999999998,29.455,86823.81666666667
2001,5,29,10,2.2319999999999998,168.03333333333333,30.656666666666666,86799.185
2001,5,29,11,1.8735,122.985,32.355,86750.28666666667
2001,5,29,12,1.8088333333333333,186.45166666666668,33.495,86647.31333333334
2001,5,29,13,2.4711666666666665,123.92833333333333,34.38333333333333,86481.15666666666
2001,5,29,14,2.556833333333333,85.56666666666666,35.03333333333333,86337.49166666667
2001,5,29,15,2.188833333333333,122.62833333333333,35.80833333333333,86186.85833333332
2001,5,29,16,1.7736666666666665,134.20666666666668,36.14,86102.69333333334
2001,5,29,17,3.301833333333333,302.40000000000003,34.75833333333333,86097.77
2001,5,29,18,3.944333333333333,268.25666666666666,32.98,86136.89333333333
2001,5,29,19,4.660666666666667,277.6166666666667,31.846666666666668,86194.615
2001,5,29,20,3.7106666666666666,250.52983333333336,31.161666666666665,86274.56833333334
2001,5,29,21,2.0191666666666666,185.67499999999998,31.003333333333334,86311.37999999999
2001,5,29,22,2.2025,94.02133333333335,29.621666666666666,86351.93333333333
2001,5,29,23,1.1915,205.15666666666667,27.893333333333334,86434.46166666667
2001,5,30,0,1.0085,200.40116666666665,26.838333333333335,86448.99166666668
2001,5,30,1,1.0534999999999999,238.8216666666667,25.863333333333333,86418.85333333333
2001,5,30,2,1.8920000000000001,277.59250000000003,25.304999999999996,86380.39666666667
2001,5,30,3,1.2581666666666667,249.6245,24.416666666666668,86357.22833333333
2001,5,30,4,2.047,345.23333333333335,23.743333333333336,86364.08666666667
2001,5,30,5,1.9693333333333332,337.2166666666667,23.333333333333332,86400.95
2001,5,30,6,1.9488333333333332,286.37333333333333,23.075,86479.81166666668
2001,5,30,7,0.9376666666666665,191.37300000000002,25.21666666666667,86588.40166666667
2001,5,30,8,0.17833333333333334,111.52333333333333,30.118333333333336,86643.66166666667
2001,5,30,9,1.0528333333333333,154.48166666666665,29.900000000000002,86640.10833333334
2001,5,30,10,1.9031666666666667,144.88333333333335,30.381666666666664,86579.42833333333
2001,5,30,11,1.9176666666666666,68.45833333333333,31.405,86483.075
2001,5,30,12,1.782333333333333,111.40500000000002,32.76333333333333,86347.91833333333
2001,5,30,13,2.3363333333333336,131.75833333333333,33.86666666666667,86202.69
2001,5,30,14,1.8704999999999998,127.51666666666667,35.21666666666667,86065.88666666666
2001,5,30,15,1.8718333333333332,100.88,35.45333333333333,85939.13166666667
2001,5,30,16,1.036,110.105,34.15,85817.32833333334
2001,5,30,17,1.2815,35.785666666666664,33.94166666666666,85802.89666666667
2001,5,30,18,3.0393333333333334,37.96,32.57833333333333,85859.56333333334
2001,5,30,19,3.533333333333333,101.16333333333334,29.291666666666668,86008.37833333334
2001,5,30,20,3.5713333333333335,191.8166666666667,26.933333333333334,86243.295
2001,5,30,21,1.9405000000000001,252.23333333333332,25.753333333333334,86396.70666666667
2001,5,30,22,1.7593333333333334,122.20833333333333,25.28333333333333,86486.61166666666
2001,5,30,23,1.7325,253.11666666666667,24.801666666666666,86437.36833333332
2001,5,31,0,0.9853333333333333,138.21166666666667,23.641666666666666,86406.825
2001,5,31,1,0.311,96.49333333333334,23.035,86342.005
2001,5,31,2,1.2895,280.055,22.48,86298.53166666666
2001,5,31,3,1.8019999999999998,337.2666666666667,21.820000000000004,86287.87166666666
2001,5,31,4,1.1405,321.3333333333333,21.92,86274.73666666666
2001,5,31,5,0.6118333333333333,209.97833333333332,21.21666666666667,86355.19833333333
2001,5,31,6,0.7278333333333333,154.78516666666667,20.746666666666666,86468.46999999999
2001,5,31,7,0.8368333333333333,252.51633333333334,23.121666666666666,86525.99999999999
2001,5,31,8,1.1811666666666667,94.8975,26.911666666666665,86531.37999999999
2001,5,31,9,1.9005,144.41666666666666,28.156666666666666,86514.34833333333
2001,5,31,10,2.041166666666667,165.56666666666666,29.016666666666666,86461.41666666667
2001,5,31,11,2.2143333333333333,128.08333333333334,30.376666666666665,86380.71833333334
2001,5,31,12,1.8591666666666666,180.2975,31.656666666666666,86299.20833333331
2001,5,31,13,1.7481666666666669,136.11833333333334,33.14666666666667,86170.48833333333
2001,5,31,14,1.8755,111.44,34.163333333333334,86036.88666666667
2001,5,31,15,1.681,242.9,35.50333333333333,85914.51666666666
2001,5,31,16,1.1771666666666667,199.91666666666666,36.75666666666667,85813.83
2001,5,31,17,1.2455,148.46666666666667,36.30833333333333,85774.84833333333
2001,5,31,18,0.863,173.51833333333335,35.06166666666667,85783.49833333334
2001,5,31,19,1.7406666666666666,301.8333333333333,33.791666666666664,85815.97666666667
2001,5,31,20,1.47,270.8101666666667,31.57166666666667,85891.14333333333
2001,5,31,21,1.1481666666666668,268.59250000000003,30.34,85949.59166666667
2001,5,31,22,1.4715,190.97833333333332,29.795,86079.5
2001,5,31,23,1.1518333333333333,321.23333333333335,29.10166666666667,86204.50833333333
2001,6,1,0,1.5819999999999999,279.6825,27.665000000000003,86231.785
2001,6,1,1,1.672,222.48416666666665,26.328333333333333,86242.36166666666
2001,6,1,2,1.949,280.9,25.316666666666666,86202.06166666668
2001,6,1,3,1.755,278.04516666666666,25.548333333333332,86172.00333333334
2001,6,1,4,1.3786666666666667,132.78333333333333,25.21666666666667,86203.96999999999
2001,6,1,5,1.59,120.90883333333333,24.771666666666665,86292.56333333332
2001,6,1,6,1.8541666666666667,327.75,23.974999999999998,86403.59166666667
2001,6,1,7,1.1838333333333333,149.06666666666666,25.923333333333332,86524.94999999998
2001,6,1,8,0.331,131.58,30.060000000000002,86581.87166666667
2001,6,1,9,1.3776666666666666,115.83333333333333,30.916666666666668,86577.26333333334
2001,6,1,10,2.1496666666666666,143.54999999999998,31.043333333333333,86543.47333333334
2001,6,1,11,2.051833333333333,163.215,31.76833333333333,86459.97333333333
2001,6,1,12,2.027833333333333,186.48333333333335,33.07,86359.15333333332
2001,6,1,13,2.0645000000000002,172.35666666666668,34.208333333333336,86225.52500000001
2001,6,1,14,1.7186666666666668,170.95166666666668,35.873333333333335,86110.30666666667
2001,6,1,15,1.9048333333333334,213.64666666666668,36.04666666666667,85965.22166666668
2001,6,1,16,2.2086666666666663,174.23166666666668,36.39666666666667,85882.87333333332
2001,6,1,17,1.4364999999999999,217.85166666666666,36.81333333333333,85849.78666666665
2001,6,1,18,0.8408333333333333,290.03333333333336,36.125,85872.485
2001,6,1,19,1.3944999999999999,338.03333333333336,33.526666666666664,85932.845
2001,6,1,20,1.4988333333333335,71.81750000000001,31.646666666666665,86091.55666666667
2001,6,1,21,1.152,74.33999999999999,31.62833333333333,86247.8
2001,6,1,22,1.4353333333333333,179.885,30.906666666666666,86364.98333333334
2001,6,1,23,1.4161666666666666,216.73000000000002,30.429999999999996,86379.64833333335
2001,6,2,0,2.0131666666666668,291.5933333333333,28.386666666666667,86363.065
2001,6,2,1,1.0183333333333333,76.241,27.080000000000002,86327.34
2001,6,2,2,1.5090000000000001,181.18116666666666,26.551666666666666,86320.19
2001,6,2,3,2.3428333333333335,332.93333333333334,24.296666666666667,86300.655
2001,6,2,4,1.9663333333333333,57.32683333333333,23.65833333333333,86338.18666666666
2001,6,2,5,1.776,51.18333333333334,22.671666666666667,86382.51000000001
2001,6,2,6,2.349833333333333,109.154,22.44333333333333,86422.09666666666
2001,6,2,7,1.5713333333333335,225.77499999999998,25.05333333333333,86517.17833333333
2001,6,2,8,0.8788333333333332,125.22833333333334,29.645,86569.41666666667
2001,6,2,9,1.5548333333333335,149.38166666666666,30.27333333333333,86605.35166666667
2001,6,2,10,1.6573333333333335,162.46666666666667,30.731666666666666,86605.335
2001,6,2,11,1.5571666666666666,150.81666666666666,32.38333333333333,86533.05166666668
2001,6,2,12,1.5281666666666667,211.86666666666667,33.51,86435.42166666666
2001,6,2,13,1.3308333333333333,148.06833333333333,34.42166666666667,86305.83166666667
2001,6,2,14,1.8751666666666669,190.85,35.306666666666665,86184.91166666667
2001,6,2,15,1.5773333333333335,85.955,36.31666666666667,86050.93666666666
2001,6,2,16,1.1238333333333335,127.125,37.46,85959.64333333333
2001,6,2,17,0.9506666666666667,180.53166666666667,37.41,85911.27333333335
2001,6,2,18,1.1913333333333334,313.3833333333333,36.09166666666667,85898.63166666668
2001,6,2,19,2.1513333333333335,333.2,33.251666666666665,85919.77
2001,6,2,20,1.4235,269.24833333333333,31.003333333333334,85974.82666666666
2001,6,2,21,1.365,199.0666666666667,30.136666666666667,86114.66666666667
2001,6,2,22,1.7459999999999998,283.90000000000003,28.941666666666666,86302.55833333335
2001,6,2,23,1.7393333333333334,282.6666666666667,28.416666666666668,86368.92833333333
2001,6,3,0,0.41083333333333333,240.79049999999998,26.646666666666665,86388.89333333333
2001,6,3,1,0.9516666666666667,304.18333333333334,25.66333333333333,86392.04166666667
2001,6,3,2,1.9601666666666666,338.84999999999997,24.263333333333335,86367.47166666668
2001,6,3,3,1.5921666666666667,282.19,23.650000000000002,86334.77500000001
2001,6,3,4,0.862,286.735,23.896666666666665,86286.85
2001,6,3,5,1.2946666666666666,280.7,23.345,86306.10833333334
2001,6,3,6,1.7708333333333333,333.40000000000003,22.786666666666665,86342.24333333333
2001,6,3,7,0.9436666666666667,237.735,24.948333333333334,86393.69833333333
2001,6,3,8,0.7521666666666667,103.20666666666666,29.790000000000003,86443.03333333334
2001,6,3,9,1.3940000000000001,132.35,29.5,86446.57666666668
2001,6,3,10,1.655,129.57166666666666,30.685000000000002,86394.64333333334
2001,6,3,11,2.1138333333333335,226.20000000000002,31.423333333333332,86316.05833333333
2001,6,3,12,1.9734999999999998,202.72666666666666,33.125,86184.95833333333
2001,6,3,13,1.3623333333333332,165.65,35.245,86031.755
2001,6,3,14,1.7918333333333336,144.75833333333333,36.605,85871.84166666666
2001,6,3,15,2.266,131.21666666666667,36.995,85730.62666666666
2001,6,3,16,2.097166666666667,125.80833333333334,37.70333333333333,85630.42166666668
2001,6,3,17,1.7318333333333333,126.255,37.75666666666667,85580.93333333332
2001,6,3,18,1.4688333333333334,182.63333333333333,36.708333333333336,85587.95166666668
2001,6,3,19,1.3873333333333333,232.4333333333333,35.23833333333334,85636.02333333333
2001,6,3,20,3.2564999999999995,230.96666666666667,32.99,85750.61166666666
2001,6,3,21,3.768666666666667,157.48333333333332,31.486666666666668,85861.53166666666
2001,6,3,22,2.4665,145.01666666666668,29.10166666666667,86066.28833333334
2001,6,3,23,2.1005,103.985,27.80666666666667,86215.47333333333
2001,6,4,0,1.7528333333333332,177.9,27.2,86218.48
2001,6,4,1,0.6811666666666666,176.03666666666666,26.448333333333334,86190.38333333333
2001,6,4,2,1.0868333333333333,255.91333333333333,25.62,86138.53833333333
2001,6,4,3,0.8245,271.6595,24.978333333333335,86124.73666666666
2001,6,4,4,0.3463333333333333,74.08566666666667,24.198333333333334,86135.86333333333
2001,6,4,5,1.1195000000000002,285.8735,23.41333333333333,86189.015
2001,6,4,6,1.8176666666666665,281.283,22.771666666666665,86225.23833333333
2001,6,4,7,1.1408333333333334,190.005,25.171666666666667,86292.15333333334
2001,6,4,8,1.3576666666666668,119.5,28.245,86357.80833333333
2001,6,4,9,1.3286666666666667,108.02666666666666,28.966666666666665,86383.42833333333
2001,6,4,10,1.4331666666666667,163.93833333333333,29.956666666666667,86342.84
2001,6,4,11,1.515,137.6105,31.326666666666668,86255.24833333334
2001,6,4,12,1.3943333333333332,193.85,32.57333333333333,86149.27166666667
2001,6,4,13,1.8588333333333333,101.9205,34.07333333333333,86021.03000000001
2001,6,4,14,1.6446666666666667,128.11666666666667,35.04333333333333,85901.45666666667
2001,6,4,15,1.6953333333333334,147.96166666666667,35.565,85777.77666666666
2001,6,4,16,1.5653333333333332,134.40233333333333,34.985,85722.62166666666
2001,6,4,17,4.898166666666667,269.99150000000003,33.24666666666666,85748.305
2001,6,4,18,3.3255,213.85666666666668,32.531666666666666,85730.87666666666
2001,6,4,19,1.3928333333333331,172.43499999999997,31.09,85764.06666666667
2001,6,4,20,0.7593333333333333,197.28166666666667,29.721666666666668,85823.29833333334
2001,6,4,21,1.7454999999999998,277.6166666666666,28.25,85872.48333333334
2001,6,4,22,1.4456666666666667,186.98333333333335,27.584999999999997,85976.48666666668
2001,6,4,23,1.6255,240.95666666666668,26.655,86082.70833333333
2001,6,5,0,1.55,281.2266666666667,25.826666666666668,86107.82666666668
2001,6,5,1,1.4978333333333333,325.34999999999997,25.855,86093.165
2001,6,5,2,1.8186666666666669,301.65000000000003,25.151666666666667,86055.59333333334
2001,6,5,3,1.1208333333333333,267.8,23.873333333333335,86046.54666666666
2001,6,5,4,1.7923333333333333,334.68333333333334,23.191666666666666,86021.31333333332
2001,6,5,5,1.6691666666666667,277.8383333333333,22.63,86054.10666666666
2001,6,5,6,1.5134999999999998,343.31666666666666,22.691666666666666,86086.27
2001,6,5,7,0.13866666666666666,132.05383333333333,25.058333333333334,86133.82666666666
2001,6,5,8,0.658,115.9715,28.743333333333336,86191.94333333333
2001,6,5,9,1.1813333333333333,145.07833333333335,29.713333333333335,86205.96666666666
2001,6,5,10,1.6548333333333334,169.91666666666666,30.895,86177.46333333335
2001,6,5,11,1.5708333333333335,190.4,32.568333333333335,86114.17166666666
2001,6,5,12,1.5265000000000002,185.8166666666667,33.855,86010.92833333333
2001,6,5,13,2.3398333333333334,210.1833333333333,34.79666666666667,85865.85666666666
2001,6,5,14,2.047,176.4333333333333,36.445,85717.83833333333
2001,6,5,15,1.4753333333333334,114.40166666666666,37.08,85602.82999999999
2001,6,5,16,1.6148333333333333,144.87333333333333,37.14833333333333,85502.40333333332
2001,6,5,17,2.6903333333333332,267.59999999999997,35.93,85483.44666666667
2001,6,5,18,6.533166666666666,320.5833333333333,33.02,85552.09333333334
2001,6,5,19,5.089833333333334,284.3333333333333,32.225,85590.74666666667
2001,6,5,20,3.155333333333333,57.28,31.78833333333333,85783.48166666666
2001,6,5,21,2.0356666666666663,142.82166666666666,31.055000000000003,85889.21833333334
2001,6,5,22,2.318166666666667,251.105,30.548333333333332,85992.94166666667
2001,6,5,23,2.312666666666667,205.8166666666667,29.96166666666667,86065.955
2001,6,6,0,1.3636666666666668,173.5151666666667,28.991666666666664,86070.17833333333
2001,6,6,1,0.7058333333333334,180.02166666666668,28.38,86008.95000000001
2001,6,6,2,1.5410000000000001,226.63316666666665,27.5,85938.97
2001,6,6,3,0.7783333333333333,10.426666666666668,27.605,85918.53666666665
2001,6,6,4,0.644,63.914500000000004,26.791666666666668,85914.73833333333
2001,6,6,5,1.205,100.74333333333334,25.096666666666668,85957.83
2001,6,6,6,2.2605,277.885,24.361666666666665,86025.54833333334
2001,6,6,7,1.313,140.73283333333333,26.290000000000003,86113.74
2001,6,6,8,0.899,140.58333333333334,30.348333333333333,86197.46
2001,6,6,9,1.7495,151.85,31.308333333333334,86247.535
2001,6,6,10,1.5501666666666667,126.58999999999999,32.4,86221.965
2001,6,6,11,2.1376666666666666,151.66666666666666,33.29666666666667,86143.685
2001,6,6,12,1.8961666666666666,127.71566666666666,34.32333333333333,86044.20833333334
2001,6,6,13,2.0788333333333333,183.85,35.348333333333336,85924.96500000001
2001,6,6,14,2.257,205.1833333333333,36.14833333333333,85814.81166666668
2001,6,6,15,2.233833333333333,184.66833333333332,36.78666666666667,85683.73333333334
2001,6,6,16,2.307166666666667,223.53333333333333,37.098333333333336,85568.76166666667
2001,6,6,17,1.904,176.01666666666665,37.29666666666667,85518.57
2001,6,6,18,1.4848333333333332,234.76666666666668,36.56,85520.53666666667
2001,6,6,19,1.9165,226.77866666666668,35.255,85615.56833333333
2001,6,6,20,3.134,63.14166666666666,32.57666666666666,85871.93833333334
2001,6,6,21,2.636833333333333,230.55499999999998,31.05,86104.49
2001,6,6,22,3.554,299.53333333333336,30.054999999999996,86203.46333333333
2001,6,6,23,1.6038333333333332,162.165,29.32166666666667,86278.73833333333
2001,6,7,0,1.0816666666666666,163.06833333333336,29.371666666666666,86259.80833333333
2001,6,7,1,1.5148333333333335,92.90933333333334,28.99,86197.18166666667
2001,6,7,2,1.186,108.31333333333333,27.876666666666665,86169.09666666666
2001,6,7,3,0.43733333333333335,86.05000000000001,27.19333333333333,86164.64833333333
2001,6,7,4,0.7563333333333334,36.300000000000004,26.75,86183.34166666667
2001,6,7,5,1.0478333333333334,335.76666666666665,26.205,86213.31
2001,6,7,6,0.5361666666666667,90.22083333333335,26.205,86279.85833333334
2001,6,7,7,0.7901666666666666,241.82500000000002,26.878333333333334,86368.04000000001
2001,6,7,8,0.7398333333333333,116.085,29.554999999999996,86443.45666666667
2001,6,7,9,1.6440000000000001,171.96666666666667,30.290000000000003,86447.93500000001
2001,6,7,10,1.8045,130.91666666666666,31.103333333333335,86407.87999999999
2001,6,7,11,1.5385,145.98333333333332,32.473333333333336,86343.21666666666
2001,6,7,12,1.9400000000000002,133.155,33.32,86218.36166666666
2001,6,7,13,2.0155,195.15,34.15333333333333,86097.60666666666
2001,6,7,14,2.003,160.40333333333334,35.365,85987.40166666667
2001,6,7,15,2.5223333333333335,143.02666666666667,35.65,85858.41500000001
2001,6,7,16,2.0351666666666666,182.75,36.053333333333335,85777.09666666666
2001,6,7,17,1.6666666666666667,199.54999999999998,35.92333333333334,85728.12
2001,6,7,18,1.9961666666666666,113.9825,34.56666666666667,85772.88
2001,6,7,19,5.995333333333334,162.692,30.496666666666666,85857.78
2001,6,7,20,2.849833333333333,222.9,30.325,85970.46999999999
2001,6,7,21,3.489333333333333,268.71666666666664,30.0,86137.51166666666
2001,6,7,22,2.3491666666666666,173.5,29.689999999999998,86284.27833333334
2001,6,7,23,1.9831666666666667,209.54999999999998,27.930000000000003,86380.66166666667
2001,6,8,0,0.603,145.05499999999998,27.518333333333334,86400.605
2001,6,8,1,0.8188333333333334,110.10000000000001,26.80666666666667,86389.40833333333
2001,6,8,2,1.718,143.605,25.963333333333335,86356.91333333334
2001,6,8,3,0.49266666666666664,208.37,25.13333333333333,86360.21666666667
2001,6,8,4,1.4565000000000001,284.3066666666667,23.92833333333333,86383.92
2001,6,8,5,1.4635,315.71666666666664,24.133333333333336,86410.53833333334
2001,6,8,6,0.7799999999999999,281.9765,24.096666666666664,86429.87
2001,6,8,7,0.5716666666666667,226.35833333333335,25.34166666666667,86475.92833333333
2001,6,8,8,1.896,150.26666666666665,27.23166666666667,86518.07333333332
2001,6,8,9,1.5413333333333334,166.42999999999998,28.668333333333333,86527.65333333334
2001,6,8,10,1.3854999999999997,131.31333333333333,30.043333333333333,86492.89166666668
2001,6,8,11,1.6513333333333333,136.82333333333332,31.53833333333333,86420.19
2001,6,8,12,2.063833333333333,177.66833333333332,32.74666666666667,86357.45999999999
2001,6,8,13,2.3898333333333333,166.26833333333335,33.516666666666666,86279.24166666667
2001,6,8,14,2.031833333333333,192.85,34.651666666666664,86165.07333333333
2001,6,8,15,2.2548333333333335,152.205,35.31166666666667,86022.33
2001,6,8,16,2.0446666666666666,176.06166666666664,35.196666666666665,85915.315
2001,6,8,17,1.6575,172.03333333333333,35.193333333333335,85874.11499999999
2001,6,8,18,4.468166666666667,229.08333333333334,31.21666666666667,85915.23999999999
2001,6,8,19,5.721333333333334,285.34999999999997,26.709999999999997,86065.25166666666
2001,6,8,20,3.2358333333333333,216.76999999999998,27.613333333333333,86140.51333333334
2001,6,8,21,1.1285,235.0666666666667,28.099999999999998,86217.55666666667
2001,6,8,22,0.7520000000000001,114.5115,27.53333333333333,86245.985
2001,6,8,23,1.1064999999999998,146.56666666666666,27.138333333333332,86312.78666666667
2001,6,9,0,1.2308333333333332,151.53333333333333,26.67833333333333,86364.53333333334
2001,6,9,1,1.86,159.36666666666667,25.575,86346.77833333334
2001,6,9,2,0.62,60.529666666666664,24.55666666666667,86317.65833333334
2001,6,9,3,0.3941666666666667,213.29033333333334,23.575,86286.82166666667
2001,6,9,4,1.4933333333333332,280.53133333333335,22.653333333333332,86283.95333333332
2001,6,9,5,1.1239999999999999,288.43333333333334,22.501666666666665,86366.21
2001,6,9,6,1.1356666666666666,332.7,22.78833333333333,86379.13166666667
2001,6,9,7,0.9706666666666667,291.56666666666666,24.3,86444.39666666667
2001,6,9,8,1.6281666666666668,209.33333333333334,25.99,86503.48666666668
2001,6,9,9,1.1985,152.53666666666666,27.396666666666665,86454.21166666667
2001,6,9,10,1.5673333333333332,143.54999999999998,29.189999999999998,86412.62000000001
2001,6,9,11,2.387,164.35666666666665,29.903333333333336,86351.61
2001,6,9,12,2.811833333333334,202.4668333333333,30.846666666666668,86251.28
2001,6,9,13,2.188166666666667,119.55,32.626666666666665,86141.75333333333
2001,6,9,14,1.7874999999999999,174.96666666666667,33.13666666666666,86022.18833333332
2001,6,9,15,2.632,296.05,32.27,85942.15666666668
2001,6,9,16,3.3671666666666664,145.13166666666666,29.40833333333333,85980.93000000001
2001,6,9,17,1.7101666666666666,231.94000000000003,26.015,86007.64333333333
2001,6,9,18,1.4096666666666666,177.25333333333333,26.576666666666668,85965.60833333334
2001,6,9,19,1.2551666666666665,219.78333333333333,26.97666666666667,85983.40833333333
2001,6,9,20,1.6900000000000002,117.35166666666667,25.694999999999997,86172.06666666667
2001,6,9,21,1.6395,56.98666666666667,25.668333333333333,86348.83333333333
2001,6,9,22,1.0811666666666666,87.09499999999998,25.439999999999998,86436.28833333333
2001,6,9,23,1.0695,203.525,24.75,86450.03499999999
2001,6,10,0,1.4705000000000001,283.885,24.008333333333336,86389.17500000002
2001,6,10,1,1.2916666666666667,98.32000000000001,23.41333333333333,86294.675
2001,6,10,2,0.416,92.97333333333334,23.08,86223.41833333333
2001,6,10,3,0.6166666666666667,37.36833333333333,22.868333333333336,86162.215
2001,6,10,4,0.8956666666666666,166.72549999999998,22.671666666666667,86130.78833333334
2001,6,10,5,1.5830000000000002,262.897,22.45,86138.75833333333
2001,6,10,6,1.2449999999999999,254.51666666666665,22.563333333333333,86170.42833333333
2001,6,10,7,0.717,168.28333333333333,23.666666666666668,86224.75166666666
2001,6,10,8,0.9798333333333332,159.34833333333333,25.63166666666667,86200.3
2001,6,10,9,1.1223333333333334,139.755,26.933333333333334,86161.47666666667
2001,6,10,10,1.1803333333333332,193.83333333333334,27.86,86112.90333333332
2001,6,10,11,1.8983333333333334,161.255,29.123333333333335,86039.435
2001,6,10,12,2.0606666666666666,199.1883333333333,30.823333333333334,85908.35833333334
2001,6,10,13,2.3186666666666667,190.21666666666667,32.27,85760.845
2001,6,10,14,1.9894999999999998,145.19500000000002,33.556666666666665,85599.15999999999
2001,6,10,15,2.07,161.53333333333333,34.605,85466.83333333334
2001,6,10,16,1.7446666666666666,109.055,34.895,85382.11666666667
2001,6,10,17,1.2721666666666667,142.42,34.905,85344.20833333334
2001,6,10,18,0.8593333333333333,78.02333333333333,34.01833333333333,85375.82833333332
